i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_combocontrast_a95m_umbrella_lowlight_na_396lux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,428
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_combocontrast_a95m_umbrella_lowlight_na_396lux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,353
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_combocontrast_a95m_umbrella_lowlight_na_396lux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,297
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_12klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,644
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_12klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,612
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_12klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,424
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_12klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,382
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_3klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,734
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_3klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,580
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_3klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,406
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_3klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,503
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_3klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,329
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,461
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,430
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,411
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_umbrella_lowlight_na_12klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,580
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_umbrella_lowlight_na_12klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,598
